TrialNumber,BlockNumber,StepNumber,ConditionCode,ConditionName,Domain,QuestionResult,ReversalPoints,StairCaseValue,TimeStampStartQuestion,TimestampEndQuestion,ResponseTime,Attempt,percent,log_percent,SCV_abs,max_strength,ReversalVal,Subject,Study,Filename
28,31,1,1210202,Slow,Nature,1,0,-0.56,122846284,122847356,1.07156,1,100,4.61512051684126,0.56,-0.56,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
29,31,2,1210202,Slow,Nature,1,0,-0.448,122855980,122857271,1.29157,1,80,4.39444915467244,0.448,-0.56,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
30,31,3,1210202,Slow,Nature,1,0,-0.3584,122905948,122907082,1.134063,1,64,4.17438726989564,0.3584,-0.56,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
31,31,4,1210202,Slow,Nature,1,0,-0.28672,122915758,122916871,1.113428,1,51.2,3.95508249488859,0.28672,-0.56,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
32,31,5,1210202,Slow,Nature,1,0,-0.229376,122925462,122926762,1.300242,1,40.96,3.7367167835281,0.229376,-0.56,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
33,31,6,1210202,Slow,Nature,1,0,-0.1835008,122935350,122936385,1.034427,1,32.768,3.5195136084802,0.1835008,-0.56,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
34,31,7,1210202,Slow,Nature,1,0,-0.1468006,122944982,122946033,1.050583,1,26.2143928571429,3.30374598251157,0.1468006,-0.56,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
35,31,8,1210202,Slow,Nature,0,1,-0.1174405,122954631,122955486,0.854889,1,20.9715178571429,3.08974697172709,0.1174405,-0.56,0.1174405,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
36,31,9,1210202,Slow,Nature,1,1,-0.1468006,123004135,123004841,0.7059514,1,26.2143928571429,3.30374598251157,0.1468006,-0.56,0.1468006,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
37,31,10,1210202,Slow,Nature,1,0,-0.1174405,123013438,123014529,1.090922,1,20.9715178571429,3.08974697172709,0.1174405,-0.56,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
38,31,11,1210202,Slow,Nature,0,1,-0.0939524,123023103,123024926,1.823254,1,16.7772142857143,2.87791754096669,0.0939524,-0.56,0.0939524,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
39,31,12,1210202,Slow,Nature,1,1,-0.1174405,123033587,123034397,0.8093826,1,20.9715178571429,3.08974697172709,0.1174405,-0.56,0.1174405,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
40,31,13,1210202,Slow,Nature,1,0,-0.0939524,123043044,123043944,0.900582,1,16.7772142857143,2.87791754096669,0.0939524,-0.56,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
41,31,14,1210202,Slow,Nature,0,1,-0.07516193,123052548,123053659,1.111314,1,13.4217732142857,2.66873909338727,0.07516193,-0.56,0.07516193,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
45,32,1,1220202,Fast,Nature,1,0,0.4,123137494,123139048,1.553623,1,100,4.61512051684126,0.4,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
46,32,2,1220202,Fast,Nature,1,0,0.32,123147667,123148850,1.182966,1,80,4.39444915467244,0.32,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
47,32,3,1220202,Fast,Nature,1,0,0.256,123157462,123158668,1.206578,1,64,4.17438726989564,0.256,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
48,32,4,1220202,Fast,Nature,1,0,0.2048,123207298,123208458,1.160492,1,51.2,3.95508249488859,0.2048,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
49,32,5,1220202,Fast,Nature,1,0,0.16384,123217057,123218157,1.099903,1,40.96,3.7367167835281,0.16384,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
50,32,6,1220202,Fast,Nature,1,0,0.131072,123226760,123227495,0.7349989,1,32.768,3.5195136084802,0.131072,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
51,32,7,1220202,Fast,Nature,1,0,0.1048576,123236120,123237511,1.39165,1,26.2144,3.30374624497769,0.1048576,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
52,32,8,1220202,Fast,Nature,1,0,0.08388608,123246115,123247328,1.212964,1,20.97152,3.08974706925595,0.08388608,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
53,32,9,1220202,Fast,Nature,1,0,0.06710886,123255930,123257187,1.257184,1,16.777215,2.87791758114654,0.06710886,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
54,32,10,1220202,Fast,Nature,1,0,0.05368709,123305790,123306889,1.098653,1,13.4217725,2.66873904385899,0.05368709,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
55,32,11,1220202,Fast,Nature,1,0,0.04294967,123315491,123316639,1.147455,1,10.7374175,2.46278181575569,0.04294967,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
56,32,12,1220202,Fast,Nature,1,0,0.03435973,123325232,123326466,1.234011,1,8.5899325,2.26071385028872,0.03435973,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
57,32,13,1220202,Fast,Nature,1,0,0.02748778,123335081,123336646,1.564668,1,6.871945,2.06330517293693,0.02748778,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
58,32,14,1220202,Fast,Nature,0,1,0.02199022,123345247,123346121,0.874224,1,5.497555,1.87142595229183,0.02199022,0.4,0.02199022,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
59,32,15,1220202,Fast,Nature,0,0,0.02748777,123354729,123356340,1.611004,1,6.8719425,2.06330485535336,0.02748777,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
60,32,16,1220202,Fast,Nature,0,0,0.03435971,123404935,123406719,1.784402,1,8.5899275,2.26071332890848,0.03435971,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
61,32,17,1220202,Fast,Nature,0,0,0.04294964,123415401,123416894,1.492316,1,10.73741,2.46278117677335,0.04294964,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
62,32,18,1220202,Fast,Nature,0,0,0.05368705,123425555,123426582,1.026714,1,13.4217625,2.6687383504627,0.05368705,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
63,32,19,1220202,Fast,Nature,1,1,0.06710881,123435239,123436492,1.252239,1,16.7772025,2.87791687799903,0.06710881,0.4,0.06710881,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
64,32,20,1220202,Fast,Nature,1,0,0.05368705,123445076,123446116,1.040101,1,13.4217625,2.6687383504627,0.05368705,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
65,32,21,1220202,Fast,Nature,0,1,0.04294964,123454708,123455493,0.7855249,1,10.73741,2.46278117677335,0.04294964,0.4,0.04294964,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
66,32,22,1220202,Fast,Nature,0,0,0.05368705,123504071,123505144,1.073215,1,13.4217625,2.6687383504627,0.05368705,0.4,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
67,32,23,1220202,Fast,Nature,1,1,0.06710881,123513743,123514525,0.7829888,1,16.7772025,2.87791687799903,0.06710881,0.4,0.06710881,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
68,32,24,1220202,Fast,Nature,0,1,0.05368705,123523115,123524826,1.711082,1,13.4217625,2.6687383504627,0.05368705,0.4,0.05368705,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
72,33,1,3010202,Unsaturated,Perception,1,0,-25.97,123608693,123610267,1.574448,1,100,4.61512051684126,25.97,-25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
73,33,2,3010202,Unsaturated,Perception,1,0,-20.776,123618863,123620731,1.867809,1,80,4.39444915467244,20.776,-25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
74,33,3,3010202,Unsaturated,Perception,1,0,-16.6208,123629334,123630811,1.477425,1,64,4.17438726989564,16.6208,-25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
75,33,4,3010202,Unsaturated,Perception,1,0,-13.29664,123639389,123640377,0.9879993,1,51.2,3.95508249488859,13.29664,-25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
76,33,5,3010202,Unsaturated,Perception,0,1,-10.63731,123648962,123650073,1.110663,1,40.9599922988063,3.73671659999153,10.63731,-25.97,10.63731,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
77,33,6,3010202,Unsaturated,Perception,1,1,-13.29664,123658647,123659698,1.051016,1,51.2,3.95508249488859,13.29664,-25.97,13.29664,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
78,33,7,3010202,Unsaturated,Perception,0,1,-10.63731,123708283,123709137,0.8539976,1,40.9599922988063,3.73671659999153,10.63731,-25.97,10.63731,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
79,33,8,3010202,Unsaturated,Perception,0,0,-13.29664,123717731,123718904,1.17281,1,51.2,3.95508249488859,13.29664,-25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
80,33,9,3010202,Unsaturated,Perception,1,1,-16.6208,123727558,123728296,0.7379972,1,64,4.17438726989564,16.6208,-25.97,16.6208,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
81,33,10,3010202,Unsaturated,Perception,1,0,-13.29664,123736874,123737526,0.651975,1,51.2,3.95508249488859,13.29664,-25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
82,33,11,3010202,Unsaturated,Perception,0,1,-10.63731,123746138,123747316,1.178535,1,40.9599922988063,3.73671659999153,10.63731,-25.97,10.63731,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
86,34,1,3020202,Saturated,Perception,1,0,25.97,123830921,123832246,1.324852,1,100,4.61512051684126,25.97,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
87,34,2,3020202,Saturated,Perception,1,0,20.776,123840843,123841923,1.080311,1,80,4.39444915467244,20.776,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
88,34,3,3020202,Saturated,Perception,1,0,16.6208,123850525,123851803,1.27816,1,64,4.17438726989564,16.6208,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
89,34,4,3020202,Saturated,Perception,1,0,13.29664,123900467,123901429,0.9625102,1,51.2,3.95508249488859,13.29664,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
90,34,5,3020202,Saturated,Perception,1,0,10.63731,123910071,123911139,1.067912,1,40.9599922988063,3.73671659999153,10.63731,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
91,34,6,3020202,Saturated,Perception,0,1,8.509849,123919797,123920843,1.045833,1,32.7679976896419,3.51951354006163,8.509849,25.97,8.509849,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
92,34,7,3020202,Saturated,Perception,1,1,10.63731,123929422,123930251,0.8286884,1,40.9599922988063,3.73671659999153,10.63731,25.97,10.63731,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
93,34,8,3020202,Saturated,Perception,1,0,8.509849,123938846,123939924,1.078013,1,32.7679976896419,3.51951354006163,8.509849,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
94,34,9,3020202,Saturated,Perception,1,0,6.807879,123948529,123949651,1.122492,1,26.2143973815942,3.3037461487637,6.807879,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
95,34,10,3020202,Saturated,Perception,1,0,5.446303,123958242,123959204,0.9616311,1,20.971517135156,3.08974693886696,5.446303,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
96,34,11,3020202,Saturated,Perception,1,0,4.357042,124007796,124008922,1.12596,1,16.777212167886,2.87791742183507,4.357042,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
97,34,12,3020202,Saturated,Perception,1,0,3.485634,124017501,124018372,0.8709388,1,13.4217712745476,2.66873895888659,3.485634,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
98,34,13,3020202,Saturated,Perception,0,1,2.788507,124026966,124027591,0.6249959,1,10.7374162495187,2.46278170921765,2.788507,25.97,2.788507,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
99,34,14,3020202,Saturated,Perception,1,1,3.485634,124036186,124036984,0.7980142,1,13.4217712745476,2.66873895888659,3.485634,25.97,3.485634,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
100,34,15,3020202,Saturated,Perception,1,0,2.788507,124045572,124046634,1.062113,1,10.7374162495187,2.46278170921765,2.788507,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
101,34,16,3020202,Saturated,Perception,1,0,2.230806,124055234,124055808,0.5740023,1,8.58993453985368,2.26071406299652,2.230806,25.97,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
102,34,17,3020202,Saturated,Perception,0,1,1.784645,124104400,124105409,1.008218,1,6.87194840200231,2.06330560510478,1.784645,25.97,1.784645,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
106,35,1,6010202,Shrink,Self,1,0,-0.15,124149237,124150473,1.236137,1,100,4.61512051684126,0.15,-0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
107,35,2,6010202,Shrink,Self,1,0,-0.105,124159117,124200265,1.148395,1,70,4.26267987704132,0.105,-0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
108,35,3,6010202,Shrink,Self,1,0,-0.0735,124208920,124210234,1.313524,1,49,3.91202300542815,0.0735,-0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
109,35,4,6010202,Shrink,Self,1,0,-0.05145,124218885,124220040,1.154966,1,34.3,3.56388296393925,0.05145,-0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
110,35,5,6010202,Shrink,Self,1,0,-0.036015,124228685,124229879,1.194001,1,24.01,3.21927574488953,0.036015,-0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
111,35,6,6010202,Shrink,Self,1,0,-0.0252105,124238530,124239777,1.246929,1,16.807,2.87959163841918,0.0252105,-0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
112,35,7,6010202,Shrink,Self,1,0,-0.01764735,124248404,124249439,1.03452,1,11.7649,2.54669921674188,0.01764735,-0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
113,35,8,6010202,Shrink,Self,0,1,-0.01235314,124258075,124259118,1.043001,1,8.23542666666667,2.22304681363071,0.01235314,-0.15,0.01235314,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
114,35,9,6010202,Shrink,Self,1,1,-0.01764734,124307771,124308809,1.037766,1,11.7648933333333,2.54669869447627,0.01764734,-0.15,0.01764734,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
115,35,10,6010202,Shrink,Self,1,0,-0.01235314,124317457,124318439,0.9817005,1,8.23542666666667,2.22304681363071,0.01235314,-0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
116,35,11,6010202,Shrink,Self,0,1,-0.008647198,124327026,124328302,1.27561,1,5.76479866666667,1.911732500155,0.008647198,-0.15,0.008647198,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
117,35,12,6010202,Shrink,Self,0,0,-0.01235314,124336985,124337867,0.8820739,1,8.23542666666667,2.22304681363071,0.01235314,-0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
118,35,13,6010202,Shrink,Self,1,1,-0.01764734,124346508,124347597,1.088442,1,11.7648933333333,2.54669869447627,0.01764734,-0.15,0.01764734,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
119,35,14,6010202,Shrink,Self,0,1,-0.01235314,124356250,124357801,1.551141,1,8.23542666666667,2.22304681363071,0.01235314,-0.15,0.01235314,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
123,36,1,6020202,Grow,Self,1,0,0.15,124441557,124442594,1.037251,1,100,4.61512051684126,0.15,0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
124,36,2,6020202,Grow,Self,1,0,0.105,124451262,124452172,0.9095425,1,70,4.26267987704132,0.105,0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
125,36,3,6020202,Grow,Self,1,0,0.0735,124500859,124501930,1.070785,1,49,3.91202300542815,0.0735,0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
126,36,4,6020202,Grow,Self,1,0,0.05145,124510494,124511345,0.8508475,1,34.3,3.56388296393925,0.05145,0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
127,36,5,6020202,Grow,Self,0,1,0.036015,124519974,124520850,0.8763513,1,24.01,3.21927574488953,0.036015,0.15,0.036015,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
128,36,6,6020202,Grow,Self,1,1,0.05145,124529496,124530827,1.330621,1,34.3,3.56388296393925,0.05145,0.15,0.05145,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
129,36,7,6020202,Grow,Self,1,0,0.036015,124539483,124540575,1.091974,1,24.01,3.21927574488953,0.036015,0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
130,36,8,6020202,Grow,Self,0,1,0.0252105,124549161,124550492,1.331103,1,16.807,2.87959163841918,0.0252105,0.15,0.0252105,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
131,36,9,6020202,Grow,Self,1,1,0.036015,124559084,124600517,1.432896,1,24.01,3.21927574488953,0.036015,0.15,0.036015,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
132,36,10,6020202,Grow,Self,1,0,0.0252105,124609102,124611122,2.019852,1,16.807,2.87959163841918,0.0252105,0.15,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
133,36,11,6020202,Grow,Self,0,1,0.01764735,124619757,124621054,1.296643,1,11.7649,2.54669921674188,0.01764735,0.15,0.01764735,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
10,44,1,3822,Plant,Normal,1,0,0.0420175,122545855,122546918,1.062389,1,100,4.61512051684126,0.0420175,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
11,44,2,3822,Plant,Normal,1,0,0.02941225,122555534,122556694,1.160447,1,70,4.26267987704132,0.02941225,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
12,44,3,3822,Plant,Normal,1,0,0.02058857,122605352,122606446,1.094637,1,48.9999881001964,3.91202276743205,0.02058857,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
13,44,4,3822,Plant,Normal,1,0,0.014412,122615073,122616232,1.158241,1,34.2999940500982,3.56388279538678,0.014412,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
14,44,5,3822,Plant,Normal,1,0,0.0100884,122624853,122626129,1.275258,1,24.0099958350687,3.21927557835888,0.0100884,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
15,44,6,3822,Plant,Normal,1,0,0.00706188,122634764,122635798,1.03429,1,16.8069970845481,2.87959147469412,0.00706188,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
16,44,7,3822,Plant,Normal,1,0,0.004943316,122644470,122645042,0.5719961,1,11.7648979591837,2.54669905686468,0.004943316,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
17,44,8,3822,Plant,Normal,1,0,0.003460321,122653636,122654543,0.9074008,1,8.23542809543643,2.22304696833603,0.003460321,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
18,44,9,3822,Plant,Normal,1,0,0.002422225,122703159,122704176,1.01757,1,5.76480038079372,1.91173275354419,0.002422225,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
19,44,10,3822,Plant,Normal,0,1,0.001695557,122712794,122713850,1.055984,1,4.03535907657524,1.61648483972998,0.001695557,0.0420175,0.001695557,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
20,44,11,3822,Plant,Normal,0,0,0.002422224,122722431,122723772,1.341258,1,5.76479800083299,1.91173240172876,0.002422224,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
21,44,12,3822,Plant,Normal,1,1,0.00346032,122732396,122733287,0.8911566,1,8.23542571547569,2.22304671063698,0.00346032,0.0420175,0.00346032,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
22,44,13,3822,Plant,Normal,1,0,0.002422224,122741901,122742892,0.9905985,1,5.76479800083299,1.91173240172876,0.002422224,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
23,44,14,3822,Plant,Normal,0,1,0.001695557,122751489,122752603,1.113252,1,4.03535907657524,1.61648483972998,0.001695557,0.0420175,0.001695557,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
24,44,15,3822,Plant,Normal,0,0,0.002422224,122801199,122802143,0.9444807,1,5.76479800083299,1.91173240172876,0.002422224,0.0420175,,003,fmri,Answers_Sub-003_Plan-Sofa_RunID-20231213-122350_1__1__1_.csv
